timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro_pressure,tiltXY,tiltYZ,tiltXZ,roll,pitch,yaw,totalTiltFromVertical,angularSpeed,heading,altitude
1744677142900,0.37866419553756714,0.1824527233839035,10.202397346496582,0.26939135789871216,0.15867212414741516,0.12614357471466064,9.1875,17.26875114440918,-50.025001525878906,983.0349731445312,25.72627935230627,88.97547052405751,87.87443034749626,1.0245294759424897,-2.12523015313313,61.98566652342507,2.359191049802462,0.3371360973460984,61.98566652342504,0.3111093155640088
1744677142955,0.37866419553756714,0.1824527233839035,10.202397346496582,0.26939135789871216,0.15867212414741516,0.12614357471466064,9.1875,17.26875114440918,-50.025001525878906,983.0274658203125,25.72627935230627,88.97547052405751,87.87443034749626,1.0245294759424897,-2.12523015313313,61.98566652342507,2.359191049802462,0.3371360973460984,61.98566652342504,0.3755321025828362
1744677142955,0.8602197170257568,0.4630111753940582,9.89013385772705,0.26939135789871216,0.15867212414741516,0.12614357471466064,9.1875,17.26875114440918,-50.025001525878906,983.0274658203125,28.291251157693782,87.31962870718206,85.02906288214632,2.6803712928179366,-4.96552589079875,61.98566652342507,5.641173566383257,0.3371360973460984,61.98566652342504,0.3755321025828362
1744677142970,0.8602197170257568,0.4630111753940582,9.89013385772705,0.26939135789871216,0.15867212414741516,0.12614357471466064,10.237500190734863,14.381250381469727,-49.275001525878906,983.0274658203125,28.291251157693782,87.31962870718206,85.02906288214632,2.6803712928179366,-4.96552589079875,54.55428988610082,5.641173566383257,0.3371360973460984,54.55428988610083,0.3755321025828362
1744677143135,1.8406788110733032,0.3242274820804596,9.274580955505371,-0.314748078584671,-0.10476330667734146,0.189673513174057,9.975000381469727,12.881250381469727,-49.95000076293945,983.0249633789062,9.989920962574523,87.99782822668578,78.77466414102273,2.0021717733142137,-11.218656700049216,52.246466555503275,11.393664255701333,0.3821226831771468,52.246466555503275,0.3970064534476003
1744677143214,1.8406788110733032,0.3242274820804596,9.274580955505371,-0.314748078584671,-0.10476330667734146,0.189673513174057,9.637500762939453,12.375000953674316,-50.19375228881836,983.0249633789062,9.989920962574523,87.99782822668578,78.77466414102273,2.0021717733142137,-11.218656700049216,52.08897365779152,11.393664255701333,0.3821226831771468,52.08897365779154,0.3970064534476003
1744677143228,1.3962119817733765,0.4175475537776947,9.91825008392334,-0.314748078584671,-0.10476330667734146,0.189673513174057,9.637500762939453,12.375000953674316,-50.19375228881836,983.0249633789062,16.649684760299472,87.58933341003937,81.98701169994561,2.410666589960619,-8.005988925566053,52.08897365779152,8.358785611674877,0.3821226831771468,52.08897365779154,0.3970064534476003
1744677143239,1.3962119817733765,0.4175475537776947,9.91825008392334,-0.4586067199707031,0.2903134822845459,0.10735948383808136,9.637500762939453,12.375000953674316,-50.19375228881836,983.0249633789062,16.649684760299472,87.58933341003937,81.98701169994561,2.410666589960619,-8.005988925566053,52.08897365779152,8.358785611674877,0.5532884422870638,52.08897365779154,0.3970064534476003
1744677143248,1.3962119817733765,0.4175475537776947,9.91825008392334,-0.4586067199707031,0.2903134822845459,0.10735948383808136,9.637500762939453,12.375000953674316,-50.19375228881836,983.0262451171875,16.649684760299472,87.58933341003937,81.98701169994561,2.410666589960619,-8.005988925566053,52.08897365779152,8.358785611674877,0.5532884422870638,52.08897365779154,0.38600739015918095
1744677143416,1.2993026971817017,0.5838487148284912,9.80219841003418,0.05070177838206291,-0.09453132748603821,-0.10980294644832611,7.987500190734863,11.49375057220459,-49.968753814697266,983.0287475585938,24.19702567363437,86.59131656854652,82.44933654161238,3.408683431453484,-7.537458762765192,55.20290612388709,8.268330305164474,0.1535041669014571,55.20290612388709,0.3645330619633924
1744677143452,1.2993026971817017,0.5838487148284912,9.80219841003418,0.05070177838206291,-0.09453132748603821,-0.10980294644832611,8.21250057220459,11.006250381469727,-53.55000305175781,983.0287475585938,24.19702567363437,86.59131656854652,82.44933654161238,3.408683431453484,-7.537458762765192,53.27091542242684,8.268330305164474,0.1535041669014571,53.27091542242681,0.3645330619633924
1744677143481,1.2388839721679688,0.7214360237121582,9.492925643920898,0.05070177838206291,-0.09453132748603821,-0.10980294644832611,8.21250057220459,11.006250381469727,-53.55000305175781,983.0287475585938,30.213413480909463,85.65403362225906,82.56457857572454,4.345966377740929,-7.4142802664343215,53.27091542242684,8.58797952213776,0.1535041669014571,53.27091542242681,0.3645330619633924
