timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro_pressure,tiltXY,tiltYZ,tiltXZ,roll,pitch,yaw,totalTiltFromVertical,angularSpeed,heading,altitude
1744178343014,1744178342224,6.63769006729126,7.416553974151611,0.6317051649093628,1744178342314,-0.06826414167881012,0.013897174037992954,0.031001387163996696,1744178342303,-46.66875076293945,-23.26875114440918,-3.3187501430511475,1001.5224609375,85.13158100857783,41.82800342663392,84.56356698972812,48.17199657336608,-3.6315878889037756,-98.11717455760909,48.27488375854582,0.07625097042975221,261.8828254423909,-0.5896928523647094
1744178343064,1744178342354,5.863611698150635,6.444469451904297,0.5754738450050354,1744178342314,-0.06826414167881012,0.013897174037992954,0.031001387163996696,1744178342303,-46.66875076293945,-23.26875114440918,-3.3187501430511475,1001.5224609375,84.8971751007483,42.29803348092744,84.39475736062126,47.70196651907256,-3.7788480831452533,-98.11717455760909,47.81520572364412,0.07625097042975221,261.8828254423909,-0.5896928523647094
1744178343074,1744178342354,5.863611698150635,6.444469451904297,0.5754738450050354,1744178342314,-0.06826414167881012,0.013897174037992954,0.031001387163996696,1744178342303,-46.66875076293945,-23.26875114440918,-3.3187501430511475,1001.5237426757812,84.8971751007483,42.29803348092744,84.39475736062126,47.70196651907256,-3.7788480831452533,-98.11717455760909,47.81520572364412,0.07625097042975221,261.8828254423909,-0.6004890101903948
1744178343096,1744178342354,5.863611698150635,6.444469451904297,0.5754738450050354,1744178342314,-0.06826414167881012,0.013897174037992954,0.031001387163996696,1744178342403,-45.243751525878906,-25.031251907348633,-4.143750190734863,1001.5237426757812,84.8971751007483,42.29803348092744,84.39475736062126,47.70196651907256,-3.7788480831452533,-99.39967318571904,47.81520572364412,0.07625097042975221,260.60032681428095,-0.6004890101903948
1744178343154,1744178342354,5.863611698150635,6.444469451904297,0.5754738450050354,1744178342418,-0.07651081681251526,0.08781181275844574,0.09422589093446732,1744178342403,-45.243751525878906,-25.031251907348633,-4.143750190734863,1001.5237426757812,84.8971751007483,42.29803348092744,84.39475736062126,47.70196651907256,-3.7788480831452533,-99.39967318571904,47.81520572364412,0.14981100784534068,260.60032681428095,-0.6004890101903948
1744178343196,1744178342354,5.863611698150635,6.444469451904297,0.5754738450050354,1744178342418,-0.07651081681251526,0.08781181275844574,0.09422589093446732,1744178342503,-44.306251525878906,-25.818750381469727,-4.087500095367432,1001.5237426757812,84.8971751007483,42.29803348092744,84.39475736062126,47.70196651907256,-3.7788480831452533,-98.99612870572693,47.81520572364412,0.14981100784534068,261.00387129427304,-0.6004890101903948
1744178343205,1744178342484,6.245266914367676,4.628915309906006,-1.1676974296569824,1744178342418,-0.07651081681251526,0.08781181275844574,0.09422589093446732,1744178342503,-44.306251525878906,-25.818750381469727,-4.087500095367432,1001.5237426757812,104.15813441703685,53.45461069208535,100.59049319998503,36.545389307914654,8.542617975773362,-98.99612870572693,37.39455368271482,0.14981100784534068,261.00387129427304,-0.6004890101903948
1744178343229,1744178342484,6.245266914367676,4.628915309906006,-1.1676974296569824,1744178342522,0.1805105358362198,-0.19394956529140472,0.3825540542602539,1744178342503,-44.306251525878906,-25.818750381469727,-4.087500095367432,1001.5237426757812,104.15813441703685,53.45461069208535,100.59049319998503,36.545389307914654,8.542617975773362,-98.99612870572693,37.39455368271482,0.46534728091562044,261.00387129427304,-0.6004890101903948
1744178343244,1744178342484,6.245266914367676,4.628915309906006,-1.1676974296569824,1744178342522,0.1805105358362198,-0.19394956529140472,0.3825540542602539,1744178342503,-44.306251525878906,-25.818750381469727,-4.087500095367432,1001.5162353515625,104.15813441703685,53.45461069208535,100.59049319998503,36.545389307914654,8.542617975773362,-98.99612870572693,37.39455368271482,0.46534728091562044,261.00387129427304,-0.5372542123446022
1744178343311,1744178342484,6.245266914367676,4.628915309906006,-1.1676974296569824,1744178342625,0.231212317943573,0.32192572951316833,-0.04428769648075104,1744178342503,-44.306251525878906,-25.818750381469727,-4.087500095367432,1001.5162353515625,104.15813441703685,53.45461069208535,100.59049319998503,36.545389307914654,8.542617975773362,-98.99612870572693,37.39455368271482,0.39881914616903313,261.00387129427304,-0.5372542123446022
