timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro_pressure,tiltXY,tiltYZ,tiltXZ,roll,pitch,yaw,totalTiltFromVertical,angularSpeed,heading,altitude
1744675656579,-0.9254241585731506,8.456833839416504,-0.7680960893630981,0.14569124579429626,-0.20479241013526917,0.07895427197217941,-7.575000286102295,-48.281253814697266,20.26875114440918,982.8324584960938,96.24498035181861,-5.189678235774759,-140.30754541885793,95.18967823577476,6.219581405630637,-98.91662983721159,95.15904869997023,0.26343812824411583,261.0833701627884,2.0490928643168003
1744675656662,-0.9254241585731506,8.456833839416504,-0.7680960893630981,0.14569124579429626,-0.20479241013526917,0.07895427197217941,-7.125000476837158,-46.556251525878906,21.375,982.8324584960938,96.24498035181861,-5.189678235774759,-140.30754541885793,95.18967823577476,6.219581405630637,-98.70107372195383,95.15904869997023,0.26343812824411583,261.29892627804617,2.0490928643168003
1744675656778,-0.43908295035362244,8.414361000061035,-1.114457130432129,-0.20082180202007294,0.08200860023498535,0.11499529331922531,-7.125000476837158,-46.556251525878906,21.375,982.8349609375,92.98713143663697,-7.544743203345198,-111.50385462284143,97.5447432033452,2.9613169622142794,-98.70107372195383,97.53460974649362,0.24551725838454957,261.29892627804617,2.027615107795272
1744675656845,-0.25363919138908386,8.645268440246582,-0.47557350993156433,-0.20082180202007294,0.08200860023498535,0.11499529331922531,-7.125000476837158,-46.556251525878906,21.375,982.8349609375,91.68049006769873,-3.148649443010107,-118.07248563134556,93.14864944301011,1.6779546385559645,-98.70107372195383,93.14729794423866,0.24551725838454957,261.29892627804617,2.027615107795272
1744675656867,-0.25363919138908386,8.645268440246582,-0.47557350993156433,-0.20082180202007294,0.08200860023498535,0.11499529331922531,-7.125000476837158,-46.556251525878906,21.375,982.8362426757812,91.68049006769873,-3.148649443010107,-118.07248563134556,93.14864944301011,1.6779546385559645,-98.70107372195383,93.14729794423866,0.24551725838454957,261.29892627804617,2.0166143228212885
1744675656868,-0.25363919138908386,8.645268440246582,-0.47557350993156433,-0.20082180202007294,0.08200860023498535,0.11499529331922531,-7.218750476837158,-47.23125076293945,19.40625,982.8362426757812,91.68049006769873,-3.148649443010107,-118.07248563134556,93.14864944301011,1.6779546385559645,-98.68975071615705,93.14729794423866,0.24551725838454957,261.31024928384295,2.0166143228212885
1744675657124,-0.45104706287384033,8.817551612854004,0.3032902777194977,-0.13759729266166687,0.13683371245861053,0.09117157012224197,-8.25,-47.88750076293945,19.5,982.8374633789062,92.92831713810843,1.969980500536439,146.0825684741647,88.03001949946356,2.926589439263594,-99.77489425494947,88.03258981648149,0.21440320662616266,260.22510574505054,2.0061373955535466
1744675657152,-0.6448656916618347,9.075976371765137,-0.5054838061332703,-0.13759729266166687,0.13683371245861053,0.09117157012224197,-8.25,-47.88750076293945,19.5,982.8374633789062,94.06414612301083,-3.187778074254073,-141.90855597473941,93.18777807425408,4.057878486237596,-99.77489425494947,93.17977832987063,0.21440320662616266,260.22510574505054,2.0061373955535466
1744675657180,-0.6448656916618347,9.075976371765137,-0.5054838061332703,-0.13759729266166687,0.13683371245861053,0.09117157012224197,-9.5625,-48.63750076293945,18.11250114440918,982.8374633789062,94.06414612301083,-3.187778074254073,-141.90855597473941,93.18777807425408,4.057878486237596,-101.12291410319656,93.17977832987063,0.21440320662616266,258.87708589680346,2.0061373955535466
1744675657184,-0.6448656916618347,9.075976371765137,-0.5054838061332703,-0.13759729266166687,0.13683371245861053,0.09117157012224197,-9.5625,-48.63750076293945,18.11250114440918,982.8424682617188,94.06414612301083,-3.187778074254073,-141.90855597473941,93.18777807425408,4.057878486237596,-101.12291410319656,93.17977832987063,0.21440320662616266,258.87708589680346,1.9631821039095054
1744675657188,-0.6448656916618347,9.075976371765137,-0.5054838061332703,-0.6717985272407532,0.10888664424419403,0.3222311735153198,-9.5625,-48.63750076293945,18.11250114440918,982.8424682617188,94.06414612301083,-3.187778074254073,-141.90855597473941,93.18777807425408,4.057878486237596,-101.12291410319656,93.17977832987063,0.7529956783957441,258.87708589680346,1.9631821039095054
1744675657255,0.844068169593811,9.364311218261719,2.0309081077575684,-0.6717985272407532,0.10888664424419403,0.3222311735153198,-9.5625,-48.63750076293945,18.11250114440918,982.8424682617188,84.84946578037226,12.2366586334732,67.43168198019862,77.7633413665268,-5.034124815891884,-101.12291410319656,77.81126955539979,0.7529956783957441,258.87708589680346,1.9631821039095054
1744675657316,0.844068169593811,9.364311218261719,2.0309081077575684,-0.6717985272407532,0.10888664424419403,0.3222311735153198,-10.443750381469727,-49.91250228881836,14.512500762939453,982.8424682617188,84.84946578037226,12.2366586334732,67.43168198019862,77.7633413665268,-5.034124815891884,-101.81813140540996,77.81126955539979,0.7529956783957441,258.18186859459,1.9631821039095054
1744675657431,-0.6191428303718567,10.341779708862305,1.4063814878463745,-0.4367683231830597,0.10079269111156464,-0.30772313475608826,-10.443750381469727,-49.91250228881836,14.512500762939453,982.8499755859375,93.42610080837031,7.744163578682184,113.76092685239169,82.25583642131782,3.3949269179641837,-101.81813140540996,82.26950999326934,0.5437088029283383,258.18186859459,1.898749498532124
1744675657460,-0.6191428303718567,10.341779708862305,1.4063814878463745,-0.4367683231830597,0.10079269111156464,-0.30772313475608826,-7.875000476837158,-50.36250305175781,11.193750381469727,982.8499755859375,93.42610080837031,7.744163578682184,113.76092685239169,82.25583642131782,3.3949269179641837,-98.88716618906508,82.26950999326934,0.5437088029283383,261.11283381093494,1.898749498532124
1744675657505,-0.6191428303718567,10.341779708862305,1.4063814878463745,-0.4367683231830597,0.10079269111156464,-0.30772313475608826,-7.875000476837158,-50.36250305175781,11.193750381469727,982.856201171875,93.42610080837031,7.744163578682184,113.76092685239169,82.25583642131782,3.3949269179641837,-98.88716618906508,82.26950999326934,0.5437088029283383,261.11283381093494,1.8453178841279971
1744675657538,-0.6191428303718567,10.341779708862305,1.4063814878463745,-0.6823359727859497,-0.17119485139846802,0.36774060130119324,-7.875000476837158,-50.36250305175781,11.193750381469727,982.856201171875,93.42610080837031,7.744163578682184,113.76092685239169,82.25583642131782,3.3949269179641837,-98.88716618906508,82.26950999326934,0.7938030024813808,261.11283381093494,1.8453178841279971
1744675657557,0.42831525206565857,10.766505241394043,2.596810817718506,-0.6823359727859497,-0.17119485139846802,0.36774060130119324,-7.875000476837158,-50.36250305175781,11.193750381469727,982.856201171875,87.72184921951242,13.560372617810298,80.63402008518567,76.4396273821897,-2.2147078250481513,-98.88716618906508,76.44994982057716,0.7938030024813808,261.11283381093494,1.8453178841279971
1744675657557,0.42831525206565857,10.766505241394043,2.596810817718506,-0.6823359727859497,-0.17119485139846802,0.36774060130119324,-10.18125057220459,-51.750003814697266,9.15000057220459,982.856201171875,87.72184921951242,13.560372617810298,80.63402008518567,76.4396273821897,-2.2147078250481513,-101.13017200938936,76.44994982057716,0.7938030024813808,258.86982799061064,1.8453178841279971
1744675657600,0.42831525206565857,10.766505241394043,2.596810817718506,-0.5351175665855408,0.17653992772102356,0.2254091054201126,-10.18125057220459,-51.750003814697266,9.15000057220459,982.856201171875,87.72184921951242,13.560372617810298,80.63402008518567,76.4396273821897,-2.2147078250481513,-101.13017200938936,76.44994982057716,0.6068990203934015,258.86982799061064,1.8453178841279971
1744675657640,0.42831525206565857,10.766505241394043,2.596810817718506,-0.5351175665855408,0.17653992772102356,0.2254091054201126,-10.18125057220459,-51.750003814697266,9.15000057220459,982.864990234375,87.72184921951242,13.560372617810298,80.63402008518567,76.4396273821897,-2.2147078250481513,-101.13017200938936,76.44994982057716,0.6068990203934015,258.86982799061064,1.7698854832680655
1744675657663,0.42831525206565857,10.766505241394043,2.596810817718506,-0.5351175665855408,0.17653992772102356,0.2254091054201126,-10.912500381469727,-51.11250305175781,5.4375,982.864990234375,87.72184921951242,13.560372617810298,80.63402008518567,76.4396273821897,-2.2147078250481513,-102.05168805627218,76.44994982057716,0.6068990203934015,257.94831194372784,1.7698854832680655
1744675657669,0.6227321028709412,10.685748100280762,2.8701908588409424,-0.5351175665855408,0.17653992772102356,0.2254091054201126,-10.912500381469727,-51.11250305175781,5.4375,982.864990234375,86.664752805038,15.034779599799254,77.75852974915264,74.96522040020075,-3.2213215037410348,-102.05168805627218,74.9895358449926,0.6068990203934015,257.94831194372784,1.7698854832680655
1744675657743,0.6227321028709412,10.685748100280762,2.8701908588409424,-0.35674503445625305,0.1516471803188324,-0.16157373785972595,-10.912500381469727,-51.11250305175781,5.4375,982.864990234375,86.664752805038,15.034779599799254,77.75852974915264,74.96522040020075,-3.2213215037410348,-102.05168805627218,74.9895358449926,0.4199642361842364,257.94831194372784,1.7698854832680655
1744675657767,0.6227321028709412,10.685748100280762,2.8701908588409424,-0.35674503445625305,0.1516471803188324,-0.16157373785972595,-10.03125,-51.58125305175781,1.40625,982.864990234375,86.664752805038,15.034779599799254,77.75852974915264,74.96522040020075,-3.2213215037410348,-101.00521258144956,74.9895358449926,0.4199642361842364,258.99478741855046,1.7698854832680655
1744675657818,0.6227321028709412,10.685748100280762,2.8701908588409424,-0.35674503445625305,0.1516471803188324,-0.16157373785972595,-10.03125,-51.58125305175781,1.40625,982.8775024414062,86.664752805038,15.034779599799254,77.75852974915264,74.96522040020075,-3.2213215037410348,-101.00521258144956,74.9895358449926,0.4199642361842364,258.99478741855046,1.6625000214930896
1744675657820,0.22911277413368225,10.588240623474121,4.4410786628723145,-0.35674503445625305,0.1516471803188324,-0.16157373785972595,-10.03125,-51.58125305175781,1.40625,982.8775024414062,88.76040343032217,22.75488203341738,87.04676078345548,67.24511796658263,-1.1431429929034496,-101.00521258144956,67.24990086485002,0.4199642361842364,258.99478741855046,1.6625000214930896
1744675657844,0.22911277413368225,10.588240623474121,4.4410786628723145,-0.397825688123703,-0.10751219838857651,0.22617268562316895,-10.03125,-51.58125305175781,1.40625,982.8775024414062,88.76040343032217,22.75488203341738,87.04676078345548,67.24511796658263,-1.1431429929034496,-101.00521258144956,67.24990086485002,0.4700832209890492,258.99478741855046,1.6625000214930896
1744675657917,0.22911277413368225,10.588240623474121,4.4410786628723145,-0.27229297161102295,-0.0766635313630104,0.12660172581672668,-10.03125,-51.58125305175781,1.40625,982.8775024414062,88.76040343032217,22.75488203341738,87.04676078345548,67.24511796658263,-1.1431429929034496,-101.00521258144956,67.24990086485002,0.30991733802674265,258.99478741855046,1.6625000214930896
1744675657947,0.7800601720809937,10.018150329589844,4.057629108428955,-0.27229297161102295,-0.0766635313630104,0.12660172581672668,-10.03125,-51.58125305175781,1.40625,982.8775024414062,85.54766540961309,22.04931445139321,79.11791967339866,67.95068554860678,-4.127865468680908,-101.00521258144956,68.01087260288188,0.30991733802674265,258.99478741855046,1.6625000214930896
